,UTC_Start,UTC_Stop_WAS,UTC_Mean_1s,MSL_GPS_Altitude,P,T,TAS,U,V,W,lat,lon,OCS_WAS,DMS_WAS,CFC12_WAS,CFC11_WAS,CFC113_WAS,CFC114_WAS,HFC134a_WAS,HCFC22_WAS,HCFC142b_WAS,HCFC141b_WAS,H1301_WAS,H2402_WAS,H1211_WAS,CH3CCl3_WAS,CCl4_WAS,CHCl3_WAS,CH2Cl2_WAS,C2Cl4_WAS,CH3Cl_WAS,CH3Br_WAS,CH3I_WAS,CH2Br2_WAS,CHBrCl2_WAS,CHBr2Cl_WAS,CHBr3_WAS,CH2ClCH2Cl_WAS,MeONO2_WAS,EthONO2_WAS,iPropONO2_WAS,nPropONO2_WAS,x2ButONO2_WAS,x3PentONO2_WAS,x2PentONO2_WAS,x3Me2ButONO2_WAS,Ethane_WAS,Ethene_WAS,Ethyne_WAS,Propane_WAS,Propene_WAS,iButane_WAS,nButane_WAS,iPentane_WAS,nPentane_WAS,Isoprene_WAS,nHexane_WAS,nHeptane_WAS,x2MePentane_WAS,x3MePentane_WAS,Benzene_WAS,Toluene_WAS,EthBenzene_WAS,mpXylene_WAS,oXylene_WAS,O3_CL,O3_CL_2sigma,O3_GMI,OH_GMI,HCFC22_GMI,CFC11_GMI,mission
71,1506897060.0,1506897119.0,81090.5,6261.83333333333,479.307166666667,259.454333333333,187.7315,-6.584,-12.7458333333333,0.110233333333333,35.3509766666667,202.02355,553.0,-8888.0,507.0,226.0,71.0,16.11,98.3,249.0,23.06,25.75,3.34,0.403,3.387,2.22,81.9,15.49,55.0,1.369,543.0,6.75,0.127,0.709,0.34,0.167,1.031,18.2,4.58,1.831,4.903,0.865,7.649,3.802,4.72,2.499,1224.0,-8888,206.0,347.0,-8888,30,63,13,11,-8888,-8888,-8888.0,-8888.0,-8888.0,21,-8888,-8888,-8888,-8888,64.27615,1.94495,62.9839666666667,0.0001825596666666,0.288190666666667,0.219611666666667,3.0
72,1506897180.0,1506897228.0,81205.0,4993.14285714286,564.311836734694,269.925918367347,190.007551020408,-5.19959183673469,-8.05142857142857,0.0191428571428571,35.1475,202.058156,562.0,-8888.0,511.0,229.0,72.0,16.66,98.6,256.0,23.2,25.39,3.429,0.412,3.504,2.14,82.8,14.68,55.0,1.258,558.0,7.24,0.178,0.653,0.34,0.164,0.67,14.8,4.581,1.636,3.601,0.574,3.943,2.014,2.204,1.221,1154.0,-8888,189.0,297.0,-8888,28,50,10,8,-8888,-8888,-8888.0,-8888.0,-8888.0,20,-8888,-8888,-8888,-8888,65.6069183673469,1.98357142857143,67.22352,0.000218152,0.2880102,0.219632,3.0
73,1506897300.0,1506897342.0,81322.0,3685.23255813953,664.625348837209,276.605348837209,184.860465116279,-12.9439534883721,-8.72651162790698,-0.0635581395348837,34.940178,202.092794,571.0,-8888.0,513.0,232.0,72.8,16.52,98.6,258.0,23.7,26.17,3.519,0.414,3.499,2.24,82.4,15.89,63.9,1.557,541.0,7.74,0.355,0.851,0.332,0.161,0.948,18.5,5.216,1.812,3.763,0.583,3.241,1.45,1.761,0.975,1037.0,-8888,128.0,221.0,-8888,19,32,7,6,-8888,-8888,-8888.0,-8888.0,-8888.0,14,-8888,-8888,-8888,-8888,60.9753255813953,1.84323255813953,65.13096,0.0002235146,0.2875792,0.2196032,3.0
74,1506897420.0,1506897455.0,81438.5,2395.11111111111,777.714444444444,284.296111111111,179.066111111111,-11.6519444444444,-7.29194444444444,-0.0903611111111111,34.748335,202.1252125,535.0,-8888.0,504.0,225.0,70.9,16.09,99.0,250.0,23.61,25.57,3.252,0.411,3.38,2.23,82.2,16.47,64.3,1.62,520.0,7.06,0.349,0.751,0.333,0.178,1.025,17.1,5.044,1.927,3.911,0.689,3.691,1.545,1.713,1.049,1141.0,-8888,154.0,228.0,-8888,25,36,10,9,-8888,-8888,-8888.0,-8888.0,-8888.0,19,-8888,-8888,-8888,-8888,57.7645833333333,1.74552777777778,58.844225,0.00021474975,0.28781575,0.21960075,3.0
75,1506897540.0,1506897570.0,81556.0,1241.22580645161,892.22064516129,282.382580645161,166.874838709677,-9.49967741935484,-6.96225806451613,0.245161290322581,34.5580975,202.1576125,514.0,25.37,509.0,227.0,70.7,15.88,99.1,252.0,25.41,26.36,3.272,0.404,3.346,2.13,81.2,18.87,64.8,1.705,525.0,7.05,1.101,0.887,0.346,0.204,1.5,17.0,8.593,2.295,2.827,0.69,2.176,1.071,1.184,0.682,937.0,4,138.0,156.0,-8888,11,25,5,4,-8888,-8888,-8888.0,-8888.0,-8888.0,27,-8888,-8888,-8888,-8888,41.7024516129032,1.26248387096774,41.3197,0.00022395725,0.28957425,0.21958375,3.0
76,1506897679.0,1506897712.0,81696.5,182.323529411765,1011.27176470588,291.828823529412,145.684705882353,-10.255,-6.64,0.304323529411765,34.3549275,202.1914725,501.0,30.46,508.0,228.0,71.1,16.33,99.4,251.0,22.8,25.62,3.347,0.402,3.416,2.22,82.1,18.51,58.9,1.556,503.0,7.06,0.995,0.876,0.322,0.193,1.562,16.5,7.665,1.801,2.529,0.485,1.778,0.72,0.774,0.522,914.0,4,127.0,146.0,-8888,14,23,5,5,-8888,-8888,-8888.0,-8888.0,-8888.0,25,-8888,-8888,-8888,-8888,42.376,1.2815,40.05495,0.0001645705,0.28988225,0.21958,3.0
77,1506897727.0,1506897758.0,81743.5,165.625,1012.9528125,291.990625,137.655,-9.8403125,-6.8475,0.24175,34.29696,202.2011,504.0,29.87,512.0,231.0,72.4,16.45,100.1,252.0,23.45,26.65,3.487,0.416,3.458,2.23,82.5,18.5,58.0,1.588,505.0,6.48,1.172,0.893,0.318,0.189,1.403,15.5,7.988,1.969,2.661,0.57,1.835,0.717,0.803,0.538,921.0,4,127.0,149.0,-8888,14,25,6,4,-8888,-8888,-8888.0,-8888.0,-8888.0,26,-8888,-8888,-8888,-8888,42.3695625,1.28125,40.0475,0.000164526,0.289885,0.21958,3.0
78,1506897789.0,1506897819.0,81805.0,168.129032258065,1012.65677419355,291.984193548387,132.749677419355,-10.6077419354839,-7.47612903225806,0.141064516129032,34.2217,202.213943333333,500.0,32.89,511.0,229.0,71.7,16.38,101.4,256.0,23.43,26.55,3.344,0.418,3.505,2.19,82.6,18.21,58.2,1.569,511.0,6.83,1.02,0.83,0.327,0.182,1.436,15.6,8.025,1.814,2.525,0.482,1.798,0.727,0.8,0.526,922.0,3,131.0,151.0,-8888,11,22,5,6,-8888,-8888,-8888.0,-8888.0,-8888.0,25,-8888,-8888,-8888,-8888,42.311935483871,1.27958064516129,40.0531666666667,0.0001650716666666,0.289885,0.21958,3.0
79,1506897870.0,1506897900.0,81886.0,167.225806451613,1012.64709677419,292.161935483871,126.595161290323,-10.3816129032258,-7.57806451612903,0.285451612903226,34.1195175,202.2309325,505.0,35.21,511.0,231.0,72.5,16.44,101.9,258.0,24.53,26.46,3.512,0.407,3.476,2.27,81.5,18.36,60.8,1.527,511.0,6.73,1.081,0.822,0.313,0.186,1.536,15.0,7.826,1.849,2.612,0.503,1.801,0.71,0.826,0.512,918.0,4,130.0,151.0,-8888,14,22,6,6,-8888,-8888,-8888.0,-8888.0,-8888.0,23,-8888,-8888,-8888,-8888,42.0871935483871,1.27283870967742,40.0554,0.00016563275,0.289885,0.21958,3.0
80,1506897990.0,1506898020.0,82006.0,168.032258064516,1012.30225806452,292.321612903226,130.548387096774,-11.0103225806452,-6.33741935483871,0.105548387096774,33.977065,202.253905,493.0,38.61,513.0,230.0,71.8,16.54,99.1,253.0,22.67,25.71,3.372,0.418,3.44,2.25,81.8,18.55,57.3,1.568,505.0,6.71,1.123,0.866,0.326,0.198,1.554,16.0,7.987,1.846,2.59,0.456,1.867,0.75,0.834,0.563,924.0,4,133.0,153.0,-8888,12,23,5,4,-8888,-8888,-8888.0,-8888.0,-8888.0,25,-8888,-8888,-8888,-8888,42.0441612903226,1.27151612903226,40.067,0.000166473,0.289885,0.21958,3.0
81,1506898033.0,1506898072.0,82053.5,312.05,995.077,290.94475,137.681,-11.7785,-5.3815,0.448575,33.9235375,202.28238,509.0,33.63,511.0,229.0,71.9,16.41,100.3,259.0,24.33,25.59,3.378,0.422,3.517,2.38,82.3,18.64,63.2,1.562,514.0,6.59,1.034,0.885,0.333,0.189,1.527,15.9,7.928,2.089,2.86,0.566,2.038,0.724,1.031,0.578,933.0,3,135.0,156.0,-8888,13,26,4,5,-8888,-8888,-8888.0,-8888.0,-8888.0,24,-8888,-8888,-8888,-8888,42.833325,1.29535,40.19295,0.00017614725,0.28979325,0.2195805,3.0
82,1506898120.0,1506898153.0,82137.5,628.294117647059,958.670882352941,287.851470588235,139.470882352941,-11.3132352941176,-6.53029411764706,0.370823529411765,33.8408,202.2953525,503.0,31.17,509.0,231.0,71.9,16.29,97.1,257.0,24.79,26.08,3.419,0.411,3.487,2.28,82.2,18.54,60.4,1.545,511.0,7.34,1.029,0.857,0.316,0.187,1.502,16.3,7.851,1.829,2.619,0.511,1.927,0.765,0.822,0.545,933.0,-8888,130.0,152.0,-8888,16,24,5,5,-8888,-8888,-8888.0,-8888.0,-8888.0,24,-8888,-8888,-8888,-8888,43.4217647058824,1.31332352941176,40.344375,0.00018927475,0.2897465,0.21958,3.0
83,1506898200.0,1506898231.0,82216.5,617.8125,960.1984375,288.0340625,131.4790625,-11.0696875,-6.0359375,0.62796875,33.8886675,202.2370325,504.0,33.14,517.0,231.0,72.7,16.45,103.2,256.0,24.73,26.33,3.386,0.422,3.488,2.29,82.2,18.98,58.5,1.595,515.0,6.51,1.06,0.886,0.322,0.196,1.573,16.8,8.037,1.961,2.696,0.489,1.919,0.739,0.89,0.569,932.0,3,135.0,156.0,-8888,16,23,5,4,-8888,-8888,-8888.0,-8888.0,-8888.0,24,-8888,-8888,-8888,-8888,43.3286875,1.3105625,40.32895,0.000186883,0.289747,0.219581,3.0
84,1506898270.0,1506898303.0,82287.5,620.323529411765,960.035882352941,287.992058823529,130.683529411765,-10.7826470588235,-6.11794117647059,0.329617647058824,33.96551,202.246925,541.0,37.21,519.0,229.0,71.5,16.44,107.4,265.0,24.91,27.4,3.379,0.418,3.504,2.29,82.0,18.48,60.2,1.556,526.0,7.24,1.057,0.804,0.326,0.187,1.538,16.3,7.944,1.977,2.646,0.598,1.977,0.723,0.908,0.579,925.0,4,133.0,157.0,-8888,13,22,7,4,-8888,-8888,-8888.0,-8888.0,-8888.0,25,-8888,-8888,-8888,-8888,42.8617941176471,1.2965,40.288775,0.00018518525,0.2897455,0.219581,3.0
85,1506898380.0,1506898413.0,82397.5,623.323529411765,959.732647058824,287.774705882353,133.166470588235,-10.7061764705882,-7.52441176470588,0.324029411764706,34.0896175,202.233035,494.0,35.53,509.0,230.0,71.3,16.15,101.0,255.0,22.81,26.11,3.33,0.397,3.447,2.28,81.5,18.52,62.8,1.551,506.0,7.12,1.07,0.864,0.317,0.195,1.512,16.3,7.996,1.883,2.61,0.535,1.786,0.652,0.807,0.516,924.0,4,127.0,152.0,-8888,13,23,5,7,-8888,-8888,-8888.0,-8888.0,-8888.0,23,-8888,-8888,-8888,-8888,42.5539705882353,1.28732352941176,40.2676,0.000183778,0.289743,0.219581,3.0
86,1506898500.0,1506898528.0,82515.0,623.724137931035,959.797931034483,287.609655172414,133.30275862069,-10.728275862069,-6.97793103448276,-0.0404827586206897,34.2199766666667,202.21567,520.0,16.6,517.0,231.0,73.7,16.75,101.6,267.0,24.07,27.39,3.426,0.429,3.485,2.27,83.0,18.66,67.1,1.701,525.0,7.2,1.119,0.859,0.32,0.206,1.718,16.8,8.282,2.066,2.738,0.374,1.543,0.706,0.831,0.611,937.0,-8888,125.0,157.0,-8888,13,22,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,14,10,-8888,-8888,-8888,43.0077931034483,1.30089655172414,40.2552666666667,0.0001825146666666,0.289742,0.219581,3.0
87,1506898590.0,1506898623.0,82607.5,796.058823529412,940.514411764706,285.843235294118,128.195,-9.57558823529412,-5.505,-0.0127058823529412,34.30976,202.16719,513.0,29.72,510.0,229.0,73.3,16.09,102.3,255.0,24.38,26.12,3.529,0.427,3.504,2.14,81.1,18.5,60.9,1.652,500.0,7.13,1.066,0.859,0.312,0.208,1.627,17.0,7.84,1.849,2.653,0.511,1.966,0.761,0.851,0.512,984.0,-8888,127.0,155.0,-8888,14,21,4,6,-8888,-8888,-8888.0,-8888.0,-8888.0,27,-8888,-8888,-8888,-8888,43.2463548387097,1.30825806451613,40.36435,0.0001890695,0.289716,0.219582,3.0
88,1506898770.0,1506898800.0,82786.0,925.741935483871,926.3,284.634838709677,130.002258064516,-10.321935483871,-6.00032258064516,0.10658064516129,34.3025125,202.197925,509.0,16.38,517.0,232.0,71.8,16.21,103.7,253.0,22.61,25.09,3.297,0.411,3.435,2.19,81.7,19.12,56.5,1.58,505.0,6.35,0.989,0.867,0.344,0.203,1.582,14.6,7.455,1.769,2.608,0.468,1.83,0.698,0.804,0.516,916.0,-8888,319.0,154.0,-8888,13,18,6,5,-8888,-8888,-8888.0,-8888.0,-8888.0,22,-8888,-8888,-8888,-8888,43.5409032258065,1.31722580645161,40.424,0.00019311825,0.289702,0.219582,3.0
89,1506898860.0,1506898890.0,82876.0,930.709677419355,925.495806451613,284.638387096774,132.213548387097,-10.7387096774194,-6.36709677419355,0.560064516129032,34.1942925,202.2180675,494.0,30.26,508.0,230.0,71.6,16.39,99.3,253.0,23.78,25.42,3.33,0.404,3.423,2.2,82.5,18.34,59.1,1.671,501.0,6.93,1.031,0.835,0.322,0.199,1.535,16.0,7.5,1.723,2.579,0.454,1.827,0.828,0.996,0.487,925.0,-8888,127.0,152.0,-8888,13,25,4,6,-8888,-8888,-8888.0,-8888.0,-8888.0,26,-8888,-8888,-8888,-8888,43.3813870967742,1.31248387096774,40.42885,0.0001937775,0.2897035,0.219582,3.0
90,1506899070.0,1506899104.0,83088.0,1010.25714285714,916.276,284.251714285714,140.851428571429,-10.9537142857143,-6.80028571428571,0.265742857142857,33.931795,202.2620825,574.0,23.58,520.0,230.0,73.2,16.07,98.7,255.0,22.15,26.04,3.314,0.429,3.441,2.33,82.5,19.9,58.0,1.634,505.0,7.02,1.314,0.843,0.345,0.277,1.642,15.6,7.525,1.903,3.564,0.628,2.15,0.698,0.75,0.824,938.0,-8888,124.0,160.0,-8888,15,34,7,13,-8888,-8888,-8888.0,-8888.0,-8888.0,28,-8888,-8888,4,-8888,44.0758285714286,1.33342857142857,40.52555,0.00020726525,0.289696,0.219581,3.0
91,1506899170.0,1506899205.0,83188.5,1966.97222222222,817.261944444444,286.261388888889,178.335,-9.71722222222222,-4.1075,-0.3035,33.780025,202.2866125,547.0,-8888.0,510.0,231.0,72.0,16.38,94.9,260.0,24.77,26.94,3.251,0.391,3.46,2.26,82.7,,78.5,1.588,590.0,7.33,0.43,0.784,0.366,0.189,1.358,26.9,5.3,2.358,4.984,0.851,4.263,2.5,2.137,2.246,1160.0,-8888,233.0,249.0,-8888,28,44,13,11,-8888,-8888,-8888.0,-8888.0,-8888.0,36,-8888,-8888,-8888,-8888,57.9484722222222,1.75069444444444,57.32405,0.0001855905,0.2879155,0.2195845,3.0
92,1506899250.0,1506899290.0,83271.0,3182.43902439024,705.928536585366,280.914146341463,175.441951219512,-5.2880487804878,-4.92073170731707,0.0158292682926829,33.64348,202.30918,571.0,-8888.0,506.0,227.0,70.6,16.26,98.7,257.0,23.01,26.73,3.246,0.408,3.398,2.25,82.2,16.59,64.6,1.634,540.0,7.25,0.344,1.011,0.341,0.163,0.861,20.7,4.979,1.973,3.539,0.603,2.794,1.058,1.101,0.629,1083.0,-8888,164.0,231.0,-8888,22,40,10,11,-8888,-8888,-8888.0,-8888.0,-8888.0,27,-8888,-8888,-8888,-8888,59.0139210526316,1.78392105263158,63.18554,0.0001921876,0.287627,0.2195902,3.0
93,1506899370.0,1506899411.0,83391.5,4293.5,615.808809523809,273.276666666667,201.666666666667,-4.40309523809524,-4.79071428571429,-0.392285714285714,33.437894,202.342722,557.0,0.48,519.0,230.0,72.4,16.65,100.6,256.0,23.79,26.36,3.325,0.431,3.478,2.2,83.1,19.48,73.2,1.832,536.0,7.38,0.31,0.98,0.344,0.175,1.115,21.1,5.235,2.023,4.341,0.642,3.506,1.356,1.421,1.064,1145.0,-8888,179.0,313.0,-8888,38,66,19,19,-8888,-8888,-8888.0,3.0,3.0,57,-8888,-8888,-8888,-8888,56.9609047619048,1.72340476190476,64.9831,0.0001909822,0.287879,0.2196126,3.0
94,1506899490.0,1506899541.0,83516.5,5839.13461538462,505.402692307692,262.475192307692,193.834038461538,-8.655,-10.7963461538462,-0.0514807692307692,33.2098683333333,202.379748333333,536.0,-8888.0,504.0,225.0,70.6,16.01,97.7,251.0,23.36,25.07,3.254,0.391,3.364,2.21,82.7,15.36,58.8,1.404,538.0,7.24,0.253,0.687,0.343,0.161,0.783,16.4,4.462,1.57,3.224,0.532,2.882,0.963,1.08,0.623,1052.0,-8888,137.0,262.0,-8888,29,49,11,12,-8888,-8888,-8888.0,-8888.0,-8888.0,28,-8888,-8888,-8888,-8888,60.0249615384615,1.81701923076923,61.9508833333333,0.0001439765,0.288116833333333,0.2195205,3.0
95,1506899610.0,1506899672.0,83642.0,7082.25396825397,428.63253968254,252.506507936508,202.535873015873,-9.31412698412698,-7.95238095238095,-0.0748571428571429,32.98062,202.417231428571,567.0,-8888.0,512.0,227.0,71.7,16.4,101.4,258.0,23.34,25.9,3.32,0.421,3.41,2.19,83.5,21.22,76.1,1.917,562.0,7.34,0.267,0.777,0.346,0.159,0.723,24.5,4.628,1.748,3.688,0.519,2.493,0.517,0.314,0.346,1355.0,-8888,269.0,509.0,-8888,59,114,29,28,-8888,-8888,-8888.0,3.0,-8888.0,43,-8888,-8888,-8888,-8888,60.3705714285714,1.82877777777778,72.7968714285714,0.0002143757142857,0.287465571428571,0.219202285714286,3.0
96,1506899770.0,1506899836.0,83804.0,7987.10447761194,379.116567164179,246.862089552239,226.444925373134,3.50985074626866,-4.40582089552239,-0.369746268656716,32.6657514285714,202.467754285714,571.0,-8888.0,514.0,227.0,72.4,16.47,99.2,254.0,23.51,25.86,3.225,0.405,3.378,2.29,81.9,16.85,59.5,1.741,563.0,6.62,0.185,0.675,0.304,0.119,0.614,16.0,3.981,1.22,2.201,0.253,1.023,0.495,0.253,0.282,842.0,-8888,100.0,168.0,-8888,17,27,4,6,-8888,-8888,-8888.0,-8888.0,-8888.0,43,-8888,-8888,-8888,-8888,83.99678125,2.538453125,82.8011428571428,0.0003218771428571,0.286897428571429,0.218970714285714,3.0
97,1506899940.0,1506900014.0,83978.0,8957.28,331.634533333333,240.49,236.685866666667,13.4777333333333,-1.59533333333333,-0.632333333333333,32.295925,202.52684625,574.0,-8888.0,512.0,228.0,72.5,16.42,96.9,257.0,23.04,26.1,3.331,0.389,3.456,2.18,82.1,18.25,112.9,2.17,566.0,7.11,0.233,0.716,0.339,0.159,0.902,38.3,5.372,1.481,3.138,0.584,3.54,1.461,1.415,0.901,679.0,-8888,147.0,141.0,-8888,14,22,5,6,-8888,-8888,-8888.0,-8888.0,-8888.0,23,-8888,-8888,-8888,-8888,59.8096933333333,1.81396,78.963025,0.000389852125,0.28703325,0.219139,3.0
98,1506900120.0,1506900211.0,84166.5,9609.77173913043,302.457391304348,235.103913043478,239.244673913043,17.3127173913043,-3.27010869565217,-0.637380434782609,31.886872,202.591806,554.0,-8888.0,509.0,227.0,71.6,15.89,94.2,252.0,22.89,26.45,3.267,0.412,3.431,2.13,82.5,17.5,87.2,1.786,569.0,7.47,0.267,0.676,0.326,0.155,0.936,33.0,5.696,1.364,2.379,0.418,1.686,0.417,0.264,0.271,610.0,-8888,130.0,108.0,-8888,10,16,5,6,-8888,-8888,-8888.0,-8888.0,-8888.0,25,-8888,-8888,-8888,-8888,58.6521123595506,1.77989887640449,72.02264,0.0004299031,0.2873393,0.2194389,3.0
99,1506900360.0,1506900443.0,84402.5,9613.0119047619,302.482619047619,235.605238095238,234.460714285714,17.86,-2.30988095238095,-0.324047619047619,31.3815622222222,202.670847777778,573.0,-8888.0,518.0,229.0,72.2,16.35,98.9,256.0,22.9,26.5,3.355,0.408,3.467,2.17,82.9,17.36,100.6,1.639,569.0,7.73,0.181,0.652,0.327,0.164,0.896,36.0,5.681,1.406,2.538,0.399,1.831,0.696,0.705,0.402,588.0,-8888,157.0,115.0,-8888,13,22,7,6,-8888,-8888,-8888.0,-8888.0,-8888.0,33,-8888,-8888,-8888,-8888,58.3181785714286,1.76986904761905,69.4508333333333,0.0004096162222222,0.287519222222222,0.219563444444444,3.0
100,1506900600.0,1506900684.0,84643.0,9619.96470588235,302.623176470588,235.860117647059,240.805764705882,15.0785882352941,-2.05811764705882,-0.711388235294118,30.8636788888889,202.751112222222,555.0,-8888.0,502.0,226.0,70.6,16.07,98.4,251.0,22.92,25.5,3.261,0.398,3.371,2.18,81.4,15.85,86.1,1.603,570.0,7.04,0.168,0.702,0.332,0.151,0.68,27.5,5.015,1.274,2.301,0.403,1.861,0.61,0.514,0.382,639.0,-8888,114.0,109.0,-8888,8,17,5,4,-8888,-8888,-8888.0,-8888.0,-8888.0,18,-8888,-8888,-8888,-8888,64.1151411764706,1.94377647058824,66.7655888888889,0.0003831904444444,0.287703888888889,0.219667,3.0
101,1506900810.0,1506900886.0,84849.0,8482.32467532467,355.426363636364,245.79038961039,218.448701298701,9.10103896103896,-2.6887012987013,0.0452727272727273,30.428765,202.817785,579.0,2.73,506.0,227.0,71.0,16.18,96.2,254.0,23.3,26.55,3.198,0.423,3.373,2.13,81.5,17.12,81.8,1.689,568.0,6.65,0.361,0.774,0.326,0.13,0.596,28.3,5.042,1.397,2.474,0.294,1.135,0.296,0.255,0.152,802.0,-8888,171.0,167.0,-8888,15,31,7,15,-8888,-8888,-8888.0,-8888.0,-8888.0,27,-8888,-8888,-8888,-8888,66.218,2.00555844155844,65.9844125,0.000291890625,0.28780125,0.21959725,3.0
102,1506900960.0,1506901021.0,84991.5,6878.91935483871,441.226774193548,257.211290322581,201.901935483871,3.80774193548387,-2.04935483870968,0.0860322580645161,30.1544028571429,202.859611428571,586.0,2.2,519.0,228.0,73.1,16.6,94.4,251.0,23.41,26.56,3.36,0.425,3.466,2.24,82.1,15.45,69.1,1.625,565.0,7.75,0.4,0.759,0.326,0.135,0.509,21.8,5.746,1.165,1.549,0.258,1.296,0.768,0.975,0.479,500.0,-8888,71.0,67.0,-8888,11,19,9,8,-8888,-8888,-8888.0,-8888.0,-8888.0,27,-8888,-8888,-8888,-8888,43.9192741935484,1.33491935483871,66.2692714285714,0.0004555964285714,0.287462857142857,0.219442,3.0
103,1506901080.0,1506901131.0,85106.5,5579.34615384615,522.479423076923,265.673653846154,193.0025,-0.314230769230769,-3.42115384615385,-0.135788461538462,29.949345,202.890673333333,564.0,-8888.0,512.0,228.0,71.3,16.33,94.7,248.0,23.84,25.81,3.296,0.402,3.409,2.16,82.8,14.24,65.2,1.187,559.0,6.47,0.27,0.661,0.289,0.138,0.633,20.4,5.733,0.866,0.92,0.185,0.531,0.287,0.318,0.129,458.0,-8888,52.0,36.0,-8888,-8888,4,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,9,-8888,-8888,-8888,-8888,44.6397551020408,1.35520408163265,62.4545666666667,0.0004409598333333,0.287155166666667,0.219401833333333,3.0
104,1506901200.0,1506901244.0,85223.0,4279.71111111111,615.775111111111,273.143333333333,186.300444444444,-4.84022222222222,-3.28088888888889,-0.123666666666667,29.752064,202.920362,587.0,1.07,509.0,230.0,72.0,16.23,95.6,251.0,22.39,25.81,3.217,0.424,3.409,2.17,82.5,14.14,57.7,1.22,541.0,6.47,1.488,0.682,0.297,0.136,0.585,15.6,5.208,0.934,1.049,0.149,0.481,0.286,0.311,0.149,541.0,-8888,68.0,84.0,-8888,10,22,7,8,-8888,-8888,-8888.0,-8888.0,-8888.0,18,-8888,-8888,-8888,-8888,39.0853333333333,1.18708888888889,46.79526,0.000370616,0.2874348,0.219558,3.0
105,1506901335.0,1506901395.0,85366.0,2832.34426229508,735.137868852459,282.920163934426,174.829344262295,-10.1550819672131,-3.46901639344262,-0.0647868852459016,29.51414,202.947063333333,565.0,1.15,517.0,229.0,72.5,16.56,98.3,246.0,22.5,25.04,3.398,0.417,3.416,2.21,83.1,14.35,56.3,1.293,531.0,7.19,0.56,0.766,0.306,0.146,0.667,14.1,4.703,0.899,1.186,0.2,0.606,0.234,0.232,0.177,526.0,-8888,51.0,55.0,-8888,5,7,9,3,-8888,-8888,-8888.0,-8888.0,-8888.0,10,-8888,-8888,-8888,-8888,35.6702950819672,1.08316393442623,31.6772833333333,0.00028026,0.287872833333333,0.219621833333333,3.0
106,1506901440.0,1506901490.0,85466.0,1903.27450980392,821.080588235294,286.664901960784,167.180784313725,-12.4417647058824,-0.626666666666667,0.230254901960784,29.3592533333333,202.937261666667,554.0,8.67,505.0,223.0,70.5,16.11,102.0,255.0,23.07,26.44,3.269,0.411,3.41,2.18,83.3,15.7,61.7,1.531,527.0,6.93,1.028,0.735,0.297,0.168,0.925,15.6,5.894,1.347,1.568,0.345,0.831,0.488,0.588,0.221,593.0,-8888,62.0,54.0,-8888,-8888,5,-8888,4,-8888,-8888,-8888.0,-8888.0,-8888.0,19,-8888,-8888,-8888,-8888,29.2242352941176,0.88878431372549,28.9798833333333,0.0002456205,0.2885145,0.219600166666667,3.0
107,1506901560.0,1506901607.0,85584.5,897.25,923.825833333333,292.259583333333,155.166666666667,-9.97791666666667,0.146041666666667,0.277104166666667,29.203662,202.992216,585.0,3.55,510.0,232.0,71.8,16.26,98.2,249.0,22.55,26.15,3.247,0.421,3.414,2.14,83.6,15.31,53.5,1.268,511.0,7.93,1.04,0.665,0.297,0.148,0.702,13.2,5.062,1.079,1.216,0.189,0.368,0.237,0.201,0.2,568.0,-8888,86.0,67.0,-8888,9,21,7,9,-8888,-8888,-8888.0,-8888.0,-8888.0,24,-8888,-8888,-8888,-8888,22.3028541666667,0.680020833333333,27.31594,0.0001968868,0.2896486,0.2195816,3.0
108,1506901680.0,1506901723.0,85702.5,152.977272727273,1005.86272727273,297.023409090909,138.56,-7.93409090909091,-5.99295454545455,0.256295454545455,29.045968,203.025876,557.0,18.08,511.0,234.0,72.6,16.41,103.0,265.0,24.15,26.19,3.408,0.399,3.519,2.18,81.8,16.43,59.9,1.351,530.0,6.59,1.467,0.711,0.304,0.168,0.835,13.9,6.089,1.365,1.548,0.347,0.774,0.385,0.287,0.196,605.0,-8888,62.0,55.0,-8888,-8888,5,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,11,-8888,-8888,-8888,-8888,25.508,0.775431818181818,26.28548,0.0001453118,0.2898858,0.21958,3.0
109,1506901770.0,1506901813.0,85792.5,148.477272727273,1006.19386363636,297.372272727273,146.612045454545,-8.09931818181818,-7.18204545454546,0.306636363636364,28.926552,203.04429,538.0,23.51,517.0,232.0,71.7,16.41,100.2,252.0,22.98,25.42,3.401,0.398,3.452,2.17,82.7,16.38,56.1,1.387,525.0,6.84,1.554,0.727,0.309,0.17,0.923,14.0,5.49,1.199,1.512,0.278,0.753,0.345,0.313,0.196,620.0,-8888,68.0,62.0,-8888,4,6,-8888,-8888,-8888,-8888,-8888.0,-8888.0,-8888.0,18,-8888,-8888,-8888,-8888,25.8612954545455,0.785931818181818,25.76852,0.0001428866,0.289886,0.21958,3.0
